account_id,month,active_users,events,feature_adoption_score
A1049,2024-03,51,552,0.791
A1049,2024-04,66,1323,0.615
A1049,2024-05,65,589,0.514
A1049,2024-06,89,1185,0.375
A1050,2024-01,325,5746,0.221
A1050,2024-02,327,6562,0.273
A1050,2024-03,313,5219,0.444
A1050,2024-04,338,7048,0.477
A1050,2024-05,308,6479,0.859
A1050,2024-06,314,5479,0.391
A1051,2024-01,266,5995,0.26
A1051,2024-02,225,4834,0.503
A1051,2024-03,219,4938,0.242
A1051,2024-04,173,1710,0.382
A1051,2024-05,192,3835,0.146
A1051,2024-06,166,1650,0.31
A1052,2024-01,131,2857,0.612
A1052,2024-02,112,2296,0.328
A1052,2024-03,113,1435,0.63
A1052,2024-04,84,1108,0.188
A1052,2024-05,58,1027,0.113
A1052,2024-06,37,846,0.135
A1053,2024-01,251,5301,0.247
A1053,2024-02,267,2308,0.255
A1053,2024-03,216,3215,0.424
A1053,2024-04,228,5408,0.41
A1053,2024-05,206,4096,0.486
A1053,2024-06,163,1536,0.107
A1054,2024-01,197,2512,0.626
A1054,2024-02,192,1819,0.354
A1054,2024-03,205,3813,0.495
A1054,2024-04,202,2994,0.562
A1054,2024-05,193,3218,0.567
A1054,2024-06,196,3270,0.416
A1055,2024-01,362,6141,0.599
A1055,2024-02,345,3438,0.513
A1055,2024-03,339,5680,0.746
A1055,2024-04,360,8146,0.399
A1055,2024-05,374,4601,0.397
A1055,2024-06,391,8104,0.728
A1056,2024-01,138,3195,0.27
A1056,2024-02,133,2380,0.175
A1056,2024-03,108,1690,0.297
A1056,2024-04,83,1960,0.459
A1056,2024-05,72,1698,0.408
A1056,2024-06,46,1011,0.117
A1057,2024-01,86,1399,0.565
A1057,2024-02,87,839,0.678
A1057,2024-03,82,1565,0.438
A1057,2024-04,65,765,0.494
A1057,2024-05,115,2364,0.429
A1057,2024-06,101,1717,0.576
A1058,2024-01,94,1305,0.77
A1058,2024-02,82,1622,0.486
A1058,2024-03,131,1226,0.422
A1058,2024-04,117,1048,0.591
A1058,2024-05,120,1224,0.576
A1058,2024-06,97,1567,0.483
A1059,2024-01,116,1824,0.667
A1059,2024-02,134,3340,0.473
A1059,2024-03,118,2493,0.806
A1059,2024-04,115,2776,0.528
A1059,2024-05,145,1568,0.486
A1059,2024-06,127,2561,0.574
A1060,2024-01,78,1045,0.456
A1060,2024-02,107,2307,0.654
A1060,2024-03,66,612,0.523
A1060,2024-04,74,1391,0.322
A1060,2024-05,100,1632,0.281
A1060,2024-06,93,807,0.252
A1061,2024-01,406,3790,0.424
A1061,2024-02,370,8776,0.543
A1061,2024-03,357,8632,0.0
A1061,2024-04,363,5789,0.0
A1061,2024-05,332,5268,0.258
A1061,2024-06,317,4092,0.538
A1062,2024-01,192,4505,0.546
A1062,2024-02,184,1498,0.724
A1062,2024-03,177,2005,0.391
A1062,2024-04,163,4008,0.415
A1062,2024-05,189,1889,0.529
A1062,2024-06,201,4098,0.76
A1063,2024-01,77,1587,0.603
A1063,2024-02,64,1427,0.285
A1063,2024-03,53,1238,0.417
A1063,2024-04,38,665,0.309
A1063,2024-05,42,645,0.553
A1063,2024-06,1,24,0.1
A1064,2024-01,292,7214,0.218
A1064,2024-02,265,6062,0.262
A1064,2024-03,227,3836,0.448
A1064,2024-04,230,2852,0.192
A1064,2024-05,210,4046,0.153
A1064,2024-06,184,3191,0.338
A1065,2024-01,290,6911,0.434
A1065,2024-02,311,7199,0.17
A1065,2024-03,259,4831,0.463
A1065,2024-04,258,5153,0.431
A1065,2024-05,225,2675,0.298
A1065,2024-06,208,1722,0.03
A1066,2024-01,368,5952,0.504
A1066,2024-02,408,4220,0.346
A1066,2024-03,396,8536,0.367
A1066,2024-04,406,6049,0.775
A1066,2024-05,391,7752,0.646
A1066,2024-06,385,7347,0.629
A1067,2024-01,182,4110,0.491
A1067,2024-02,165,1806,0.423
A1067,2024-03,165,3475,0.298
A1067,2024-04,120,2429,0.401
A1067,2024-05,106,1337,0.57
A1067,2024-06,92,1509,0.288
A1068,2024-01,362,6005,0.241
A1068,2024-02,322,4485,0.502
A1068,2024-03,333,3072,0.506
A1068,2024-04,290,3458,0.075
A1068,2024-05,277,3695,0.449
A1068,2024-06,257,3699,0.334
A1069,2024-01,159,2758,0.444
A1069,2024-02,153,1515,0.456
A1069,2024-03,129,1746,0.318
A1069,2024-04,134,2017,0.295
A1069,2024-05,94,817,0.371
A1069,2024-06,65,980,0.341
A1070,2024-01,345,6598,0.504
A1070,2024-02,309,7441,0.202
A1070,2024-03,322,2992,0.271
A1070,2024-04,285,2952,0.443
A1070,2024-05,260,2698,0.303
A1070,2024-06,240,5875,0.369
A1071,2024-01,89,1166,0.746
A1071,2024-02,88,1925,0.296
A1071,2024-03,95,1250,0.529
A1071,2024-04,86,1257,0.661
A1071,2024-05,80,1770,0.598
A1071,2024-06,92,1153,0.559
A1072,2024-01,160,2068,0.378
A1072,2024-02,155,2731,0.568
A1072,2024-03,199,2279,0.377
A1072,2024-04,180,2120,0.163
A1072,2024-05,193,3745,0.512
A1072,2024-06,186,2167,0.501
A1073,2024-01,65,1552,0.338
A1073,2024-02,52,605,0.247
A1073,2024-03,16,169,0.306
A1073,2024-04,1,13,0.496
A1073,2024-05,1,23,0.319
A1073,2024-06,1,18,0.319
A1074,2024-01,313,6994,0.532
A1074,2024-02,311,5681,0.676
A1074,2024-03,337,3476,0.436
A1074,2024-04,350,2964,0.49
A1074,2024-05,332,6003,0.554
A1074,2024-06,349,5555,0.699
A1075,2024-01,162,2997,0.541
A1075,2024-02,187,2996,0.465
A1075,2024-03,174,2847,0.639
A1075,2024-04,185,1821,0.504
A1075,2024-05,197,4188,0.547
A1075,2024-06,194,4845,0.937
A1076,2024-01,220,4719,0.304
A1076,2024-02,189,2027,0.446
A1076,2024-03,219,2721,0.227
A1076,2024-04,176,1507,0.503
A1076,2024-05,167,3911,0.345
A1076,2024-06,148,2778,0.157
A1077,2024-01,163,2712,0.721
A1077,2024-02,147,3061,0.289
A1077,2024-03,138,1534,0.254
A1077,2024-04,101,1919,0.223
A1077,2024-05,92,2112,0.275
A1077,2024-06,94,1262,0.316
A1078,2024-01,297,6252,0.341
A1078,2024-02,274,2518,0.355
A1078,2024-03,257,2762,0.364
A1078,2024-04,242,5552,0.29
A1078,2024-05,230,3087,0.187
A1078,2024-06,197,4817,0.157
A1079,2024-01,350,4098,0.434
A1079,2024-02,320,3786,0.379
A1079,2024-03,289,4954,0.23
A1079,2024-04,263,2660,0.162
A1079,2024-05,268,6208,0.279
A1079,2024-06,260,5182,0.407
A1080,2024-01,72,1568,0.375
A1080,2024-02,71,950,0.606
A1080,2024-03,71,1269,0.661
A1080,2024-04,68,1223,0.53
A1080,2024-05,73,1548,0.867
A1080,2024-06,80,1514,0.516
A1081,2024-01,263,3850,0.453
A1081,2024-02,236,4200,0.49
A1081,2024-03,241,4009,0.43
A1081,2024-04,232,4368,0.354
A1081,2024-05,224,5256,0.199
A1081,2024-06,191,1615,0.252
A1082,2024-01,67,1251,0.163
A1082,2024-02,45,844,0.341
A1082,2024-03,34,768,0.183
A1082,2024-04,4,55,0.705
A1082,2024-05,1,18,0.0
A1082,2024-06,1,21,0.392
A1083,2024-01,235,5459,0.699
A1083,2024-02,216,2810,0.354
A1083,2024-03,188,2599,0.429
A1083,2024-04,206,3027,0.511
A1083,2024-05,213,2472,0.359
A1083,2024-06,213,4229,0.551
A1084,2024-01,262,4192,0.611
A1084,2024-02,278,3976,0.658
A1084,2024-03,266,3517,0.494
A1084,2024-04,286,6081,0.722
A1084,2024-05,294,4056,0.864
A1084,2024-06,306,5275,0.379
A1085,2024-01,252,2272,0.51
A1085,2024-02,238,5133,0.279
A1085,2024-03,216,1835,0.406
A1085,2024-04,219,4718,0.476
A1085,2024-05,180,4423,0.127
A1085,2024-06,193,4094,0.44
A1086,2024-01,65,728,0.504
A1086,2024-02,54,977,0.375
A1086,2024-03,75,1150,0.714
A1086,2024-04,105,1368,0.571
A1086,2024-05,80,884,0.513
A1086,2024-06,103,864,0.887
A1087,2024-01,167,2402,0.343
A1087,2024-02,147,3386,0.383
A1087,2024-03,131,1810,0.0
A1087,2024-04,130,2956,0.087
A1087,2024-05,91,1496,0.488
A1087,2024-06,92,1305,0.045
A1088,2024-01,123,1425,0.12
A1088,2024-02,83,1724,0.55
A1088,2024-03,99,999,0.579
A1088,2024-04,56,1159,0.267
A1088,2024-05,51,975,0.421
A1088,2024-06,15,330,0.294
A1089,2024-01,79,1630,0.461
A1089,2024-02,62,760,0.422
A1089,2024-03,57,1263,0.562
A1089,2024-04,80,1812,0.462
A1089,2024-05,63,1574,0.708
A1089,2024-06,82,1194,0.57
A1090,2024-01,188,1557,0.463
A1090,2024-02,184,3642,0.451
A1090,2024-03,195,2614,0.483
A1090,2024-04,220,1836,0.364
A1090,2024-05,184,1819,0.721
A1090,2024-06,219,4344,0.629
A1091,2024-01,344,4834,0.284
A1091,2024-02,336,6989,0.358
A1091,2024-03,330,7010,0.263
A1091,2024-04,305,5819,0.251
A1091,2024-05,304,5020,0.59
A1091,2024-06,252,3792,0.216
A1092,2024-01,260,3322,0.74
A1092,2024-02,237,2632,0.428
A1092,2024-03,210,4540,0.306
A1092,2024-04,200,2541,0.362
A1092,2024-05,189,2642,0.365
A1092,2024-06,150,1810,0.224
A1093,2024-01,335,7181,0.489
A1093,2024-02,354,6803,0.258
A1093,2024-03,336,2707,0.059
A1093,2024-04,359,8313,0.377
A1093,2024-05,337,7586,0.683
A1093,2024-06,345,8324,0.57
A1094,2024-01,132,1091,0.553
A1094,2024-02,157,1909,0.79
A1094,2024-03,169,1695,0.702
A1094,2024-04,153,3432,0.344
A1094,2024-05,196,3018,0.683
A1094,2024-06,193,4119,0.242
A1095,2024-01,380,8954,0.323
A1095,2024-02,359,6628,0.616
A1095,2024-03,335,3235,0.561
A1095,2024-04,308,5158,0.392
A1095,2024-05,301,3345,0.25
A1095,2024-06,286,3048,0.699
A1096,2024-01,244,4965,0.212
A1096,2024-02,218,1978,0.048
A1096,2024-03,189,2826,0.273
A1096,2024-04,177,2173,0.17
A1096,2024-05,167,2004,0.55
A1096,2024-06,142,3039,0.248
A1097,2024-01,391,4965,0.16
A1097,2024-02,378,8547,0.272
A1097,2024-03,363,6275,0.376
A1097,2024-04,315,5637,0.41
A1097,2024-05,322,7670,0.279
A1097,2024-06,290,3039,0.162
A1098,2024-01,307,5123,0.637
A1098,2024-02,325,4643,0.269
A1098,2024-03,322,3925,0.692
A1098,2024-04,310,3790,0.406
A1098,2024-05,330,4464,0.525
A1098,2024-06,328,4301,0.703
A1099,2024-01,331,2813,0.499
A1099,2024-02,350,5774,0.411
A1099,2024-03,339,7979,0.594
A1099,2024-04,347,3436,0.314
A1099,2024-05,349,8613,0.533
A1099,2024-06,347,8605,0.457
A1100,2024-01,67,944,0.374
A1100,2024-02,62,674,0.289
A1100,2024-03,36,629,0.348
A1100,2024-04,27,288,0.319
A1100,2024-05,25,363,0.061
A1100,2024-06,1,21,0.247
A1101,2024-01,385,7373,0.028
A1101,2024-02,362,2959,0.405
A1101,2024-03,330,3273,0.338
A1101,2024-04,291,3906,0.143
A1101,2024-05,312,7295,0.342
A1101,2024-06,264,5851,0.418
A1102,2024-01,327,5374,0.526
A1102,2024-02,304,3817,0.237
A1102,2024-03,313,3511,0.459
A1102,2024-04,281,5964,0.298
A1102,2024-05,218,2453,0.675
A1102,2024-06,245,4249,0.113
A1103,2024-01,374,9083,0.183
A1103,2024-02,353,7581,0.639
A1103,2024-03,333,3930,0.503
A1103,2024-04,308,4358,0.39
A1103,2024-05,330,4440,0.295
A1103,2024-06,288,5622,0.085
A1104,2024-01,245,5947,0.496
A1104,2024-02,263,5161,0.388
A1104,2024-03,269,6032,0.527
A1104,2024-04,253,3165,0.317
A1104,2024-05,244,5487,0.758
A1104,2024-06,258,2341,0.282
A1105,2024-01,251,3475,0.571
A1105,2024-02,287,6332,0.545
A1105,2024-03,280,2261,0.415
A1105,2024-04,282,6675,0.436
A1105,2024-05,259,3788,0.67
A1105,2024-06,276,6474,0.738
A1106,2024-01,185,4271,0.376
A1106,2024-02,153,2019,0.766
A1106,2024-03,149,3182,0.431
A1106,2024-04,161,3359,0.607
A1106,2024-05,189,1641,0.486
A1106,2024-06,159,3298,0.454
A1107,2024-01,262,5559,0.0
A1107,2024-02,252,3664,0.176
A1107,2024-03,232,3095,0.529
A1107,2024-04,212,3672,0.125
A1107,2024-05,197,2988,0.579
A1107,2024-06,197,4193,0.213
A1108,2024-01,298,2451,0.849
A1108,2024-02,292,2921,0.537
A1108,2024-03,314,7118,0.249
A1108,2024-04,313,5610,0.617
A1108,2024-05,329,3598,0.472
A1108,2024-06,331,5169,0.6
A1109,2024-01,243,3746,0.437
A1109,2024-02,262,3653,0.677
A1109,2024-03,268,3431,0.683
A1109,2024-04,267,4981,0.459
A1109,2024-05,286,2845,0.45
A1109,2024-06,307,5656,0.641
A1110,2024-01,75,1188,0.437
A1110,2024-02,117,2788,0.649
A1110,2024-03,75,1456,0.388
A1110,2024-04,79,774,0.366
A1110,2024-05,90,867,0.721
A1110,2024-06,113,1111,0.432
A1111,2024-01,231,5447,0.451
A1111,2024-02,240,3694,0.585
A1111,2024-03,211,3614,0.387
A1111,2024-04,235,4289,0.691
A1111,2024-05,251,3127,0.443
A1111,2024-06,255,4141,0.546
A1112,2024-01,208,4074,0.284
A1112,2024-02,189,3368,0.364
A1112,2024-03,163,2697,0.363
A1112,2024-04,158,3126,0.503
A1112,2024-05,129,2711,0.459
A1112,2024-06,129,1803,0.18
A1113,2024-01,369,3908,0.654
A1113,2024-02,339,3477,0.707
A1113,2024-03,311,2759,0.614
A1113,2024-04,348,8458,0.388
A1113,2024-05,325,4924,0.63
A1113,2024-06,328,5947,0.593
A1114,2024-01,265,5434,0.408
A1114,2024-02,272,5892,0.118
A1114,2024-03,223,2663,0.286
A1114,2024-04,229,4896,0.512
A1114,2024-05,186,2447,0.555
A1114,2024-06,171,2202,0.39
A1115,2024-01,83,1311,0.427
A1115,2024-02,57,1132,0.344
A1115,2024-03,18,412,0.518
A1115,2024-04,13,266,0.193
A1115,2024-05,2,48,0.468
A1115,2024-06,1,11,0.415
A1116,2024-01,211,1834,0.576
A1116,2024-02,173,2500,0.079
A1116,2024-03,172,1567,0.34
A1116,2024-04,169,3319,0.39
A1116,2024-05,155,2786,0.508
A1116,2024-06,89,1808,0.552
A1117,2024-01,225,4561,0.467
A1117,2024-02,182,1509,0.175
A1117,2024-03,167,3530,0.247
A1117,2024-04,144,1361,0.291
A1117,2024-05,138,1624,0.465
A1117,2024-06,120,1148,0.253
A1118,2024-01,199,2426,0.261
A1118,2024-02,151,2719,0.134
A1118,2024-03,128,1450,0.271
A1118,2024-04,150,1621,0.123
A1118,2024-05,116,2569,0.233
A1118,2024-06,89,1251,0.139
A1119,2024-01,239,5465,0.363
A1119,2024-02,249,3646,0.668
A1119,2024-03,236,4480,0.495
A1119,2024-04,273,4881,0.577
A1119,2024-05,261,2753,0.512
A1119,2024-06,273,5074,0.507
A1120,2024-01,191,3652,0.0
A1120,2024-02,138,3102,0.488
A1120,2024-03,127,2509,0.442
A1120,2024-04,117,2634,0.426
A1120,2024-05,108,2457,0.302
A1120,2024-06,78,1130,0.565
A1121,2024-01,69,604,0.465
A1121,2024-02,46,1066,0.499
A1121,2024-03,19,239,0.176
A1121,2024-04,19,419,0.21
A1121,2024-05,1,24,0.511
A1121,2024-06,1,8,0.0
A1122,2024-01,127,2611,0.495
A1122,2024-02,119,1279,0.623
A1122,2024-03,138,2552,0.611
A1122,2024-04,126,2703,0.404
A1122,2024-05,145,3476,0.516
A1122,2024-06,117,1736,0.508
A1123,2024-01,22,518,0.265
A1123,2024-02,29,489,0.0
A1123,2024-03,1,9,0.194
A1123,2024-04,1,18,0.394
A1123,2024-05,1,21,0.203
A1123,2024-06,1,19,0.091
A1124,2024-01,168,3713,0.481
A1124,2024-02,151,1434,0.52
A1124,2024-03,155,2987,0.617
A1124,2024-04,204,3184,0.726
A1124,2024-05,153,2178,0.505
A1124,2024-06,198,2385,0.447
A1125,2024-01,211,2621,0.645
A1125,2024-02,252,6251,0.83
A1125,2024-03,204,4649,0.408
A1125,2024-04,252,2376,0.641
A1125,2024-05,229,3616,0.49
A1125,2024-06,253,5040,0.763
A1126,2024-01,155,2440,0.419
A1126,2024-02,146,1650,0.424
A1126,2024-03,122,999,0.298
A1126,2024-04,102,1032,0.491
A1126,2024-05,92,1022,0.421
A1126,2024-06,92,1725,0.492
A1127,2024-01,77,1874,0.0
A1127,2024-02,72,1608,0.587
A1127,2024-03,56,551,0.355
A1127,2024-04,26,647,0.516
A1127,2024-05,7,134,0.534
A1127,2024-06,12,267,0.282
A1128,2024-01,316,4747,0.604
A1128,2024-02,311,2772,0.77
A1128,2024-03,289,5234,0.574
A1128,2024-04,312,5149,0.472
A1128,2024-05,320,6371,0.528
A1128,2024-06,320,6105,0.551
A1129,2024-01,293,6797,0.459
A1129,2024-02,306,3731,0.683
A1129,2024-03,299,6188,0.799
A1129,2024-04,325,3965,0.382
A1129,2024-05,308,6251,0.541
A1129,2024-06,304,4683,0.625
A1130,2024-01,162,2740,0.0
A1130,2024-02,102,2331,0.296
A1130,2024-03,109,1800,0.562
A1130,2024-04,65,1307,0.539
A1130,2024-05,70,1099,0.294
A1130,2024-06,31,537,0.387
A1131,2024-01,332,5085,0.574
A1131,2024-02,308,3577,0.309
A1131,2024-03,303,3775,0.337
A1131,2024-04,287,5871,0.308
A1131,2024-05,247,2679,0.397
A1131,2024-06,236,2573,0.346
A1132,2024-01,47,812,0.442
A1132,2024-02,32,448,0.317
A1132,2024-03,21,356,0.395
A1132,2024-04,1,14,0.56
A1132,2024-05,1,24,0.101
A1132,2024-06,1,22,0.101
A1133,2024-01,389,4148,0.729
A1133,2024-02,333,5842,0.245
A1133,2024-03,309,3614,0.317
A1133,2024-04,308,4762,0.279
A1133,2024-05,306,5673,0.311
A1133,2024-06,276,4519,0.39
A1134,2024-01,127,2911,0.331
A1134,2024-02,98,1145,0.493
A1134,2024-03,91,916,0.0
A1134,2024-04,102,1525,0.464
A1134,2024-05,48,1115,0.312
A1134,2024-06,45,1033,0.212
A1135,2024-01,201,2790,0.227
A1135,2024-02,183,1714,0.576
A1135,2024-03,161,1302,0.07
A1135,2024-04,152,3711,0.304
A1135,2024-05,136,2969,0.132
A1135,2024-06,122,2797,0.54
A1136,2024-01,109,1381,0.313
A1136,2024-02,148,2410,0.697
A1136,2024-03,134,2107,0.467
A1136,2024-04,146,2456,0.25
A1136,2024-05,143,1414,0.537
A1136,2024-06,161,1289,0.488
A1137,2024-01,238,3213,0.792
A1137,2024-02,255,5459,0.775
A1137,2024-03,263,6138,1.0
A1137,2024-04,283,4684,0.682
A1137,2024-05,288,2571,0.29
A1137,2024-06,289,2737,0.505
A1138,2024-01,409,10118,0.308
A1138,2024-02,349,3654,0.075
A1138,2024-03,327,3755,0.526
A1138,2024-04,314,5324,0.347
A1138,2024-05,316,7886,0.55
A1138,2024-06,286,7023,0.144
A1139,2024-01,311,5337,0.6
A1139,2024-02,299,6589,0.727
A1139,2024-03,331,7008,0.834
A1139,2024-04,330,6992,0.6
A1139,2024-05,345,2908,0.563
A1139,2024-06,369,7347,0.539
A1140,2024-01,254,5643,0.111
A1140,2024-02,274,2797,0.143
A1140,2024-03,229,5609,0.287
A1140,2024-04,191,2866,0.032
A1140,2024-05,184,2044,0.275
A1140,2024-06,164,3420,0.483
A1141,2024-01,248,4787,0.399
A1141,2024-02,219,3930,0.24
A1141,2024-03,206,2283,0.265
A1141,2024-04,175,4079,0.187
A1141,2024-05,149,2578,0.357
A1141,2024-06,132,1089,0.296
A1142,2024-01,342,7860,0.367
A1142,2024-02,316,7233,0.414
A1142,2024-03,335,5769,0.453
A1142,2024-04,317,6206,0.695
A1142,2024-05,322,6066,0.639
A1142,2024-06,305,4780,0.501
A1143,2024-01,161,1533,0.165
A1143,2024-02,155,1741,0.427
A1143,2024-03,161,3096,0.512
A1143,2024-04,132,2656,0.165
A1143,2024-05,113,1736,0.536
A1143,2024-06,101,1137,0.139
A1144,2024-01,212,1838,0.286
A1144,2024-02,224,4659,0.03
A1144,2024-03,177,3315,0.42
A1144,2024-04,153,1566,0.197
A1144,2024-05,148,2562,0.369
A1144,2024-06,135,3347,0.367
A1145,2024-01,220,3690,0.298
A1145,2024-02,214,2820,0.375
A1145,2024-03,195,4783,0.588
A1145,2024-04,177,4285,0.134
A1145,2024-05,167,1470,0.702
A1145,2024-06,175,3780,0.1
A1146,2024-01,40,997,0.273
A1146,2024-02,40,931,0.703
A1146,2024-03,58,993,0.716
A1146,2024-04,75,967,0.42
A1146,2024-05,75,1205,0.638
A1146,2024-06,56,600,0.386
A1147,2024-01,187,1763,0.397
A1147,2024-02,198,1961,0.715
A1147,2024-03,195,4676,0.352
A1147,2024-04,221,4267,0.562
A1147,2024-05,199,2356,0.713
A1147,2024-06,219,4727,0.541
A1148,2024-01,341,8510,0.269
A1148,2024-02,335,3407,0.39
A1148,2024-03,293,5409,0.593
A1148,2024-04,283,5475,0.127
A1148,2024-05,280,3387,0.306
A1148,2024-06,255,3571,0.6
A1149,2024-01,389,4805,0.408
A1149,2024-02,362,8968,0.522
A1149,2024-03,348,4829,0.008
A1149,2024-04,327,7991,0.348
A1149,2024-05,297,7305,0.135
A1149,2024-06,287,4833,0.313
A1150,2024-01,390,6161,0.503
A1150,2024-02,396,4985,0.656
A1150,2024-03,372,3878,0.558
A1150,2024-04,386,5836,0.668
A1150,2024-05,404,9175,0.485
A1150,2024-06,406,4566,0.515
A1151,2024-01,254,2894,0.463
A1151,2024-02,226,3661,0.313
A1151,2024-03,223,5372,0.326
A1151,2024-04,194,2743,0.244
A1151,2024-05,167,1800,0.334
A1151,2024-06,149,2196,0.34
A1152,2024-01,322,3668,0.314
A1152,2024-02,295,3126,0.109
A1152,2024-03,299,6722,0.491
A1152,2024-04,251,6252,0.144
A1152,2024-05,234,2198,0.256
A1152,2024-06,230,1983,0.381
A1153,2024-01,255,3751,0.633
A1153,2024-02,240,2929,0.53
A1153,2024-03,229,3700,0.668
A1153,2024-04,219,2806,0.436
A1153,2024-05,255,3233,0.838
A1153,2024-06,228,5242,0.785
A1154,2024-01,67,1236,0.556
A1154,2024-02,64,1544,0.577
A1154,2024-03,81,1371,0.648
A1154,2024-04,87,927,0.716
A1154,2024-05,76,1211,0.501
A1154,2024-06,73,1562,0.507
A1155,2024-01,378,5840,0.394
A1155,2024-02,361,3704,0.116
A1155,2024-03,316,4621,0.469
A1155,2024-04,309,7679,0.625
A1155,2024-05,283,6456,0.105
A1155,2024-06,298,2420,0.315
A1156,2024-01,75,1393,0.246
A1156,2024-02,60,549,0.24
A1156,2024-03,40,624,0.324
A1156,2024-04,17,168,0.327
A1156,2024-05,17,237,0.654
A1156,2024-06,6,142,0.189
A1157,2024-01,94,986,0.582
A1157,2024-02,70,1616,0.66
A1157,2024-03,92,885,0.724
A1157,2024-04,87,952,0.556
A1157,2024-05,69,725,0.395
A1157,2024-06,95,2053,0.517
A1158,2024-01,337,5449,0.024
A1158,2024-02,319,3519,0.286
A1158,2024-03,297,3773,0.44
A1158,2024-04,277,4409,0.542
A1158,2024-05,275,2593,0.357
A1158,2024-06,259,3486,0.554
A1159,2024-01,289,6917,0.616
A1159,2024-02,250,2890,0.625
A1159,2024-03,288,5149,0.572
A1159,2024-04,279,3820,0.497
A1159,2024-05,290,5227,0.62
A1159,2024-06,291,7112,0.531
A1160,2024-01,284,6461,0.254
A1160,2024-02,289,3999,0.348
A1160,2024-03,256,5380,0.299
A1160,2024-04,260,5784,0.386
A1160,2024-05,220,4473,0.14
A1160,2024-06,224,3032,0.284
A1161,2024-01,74,1642,0.45
A1161,2024-02,94,2092,0.45
A1161,2024-03,87,1641,0.429
A1161,2024-04,99,2154,0.142
A1161,2024-05,104,2174,0.589
A1161,2024-06,112,1091,0.362
A1162,2024-01,220,5366,0.609
A1162,2024-02,224,2733,0.631
A1162,2024-03,220,2476,0.477
A1162,2024-04,226,4573,0.769
A1162,2024-05,215,3362,0.562
A1162,2024-06,211,4353,0.712
A1163,2024-01,394,8154,0.232
A1163,2024-02,383,7871,0.393
A1163,2024-03,379,6345,0.416
A1163,2024-04,410,6155,0.669
A1163,2024-05,378,5900,0.57
A1163,2024-06,406,6349,0.475
A1164,2024-01,358,5829,0.397
A1164,2024-02,344,7645,0.165
A1164,2024-03,323,5631,0.32
A1164,2024-04,305,7221,0.089
A1164,2024-05,294,3302,0.417
A1164,2024-06,273,3700,0.384
A1165,2024-01,387,9407,0.42
A1165,2024-02,372,7109,0.641
A1165,2024-03,353,3468,0.519
A1165,2024-04,373,7137,0.439
A1165,2024-05,371,6872,0.66
A1165,2024-06,379,6558,0.677
A1166,2024-01,67,1229,0.573
A1166,2024-02,74,1283,0.129
A1166,2024-03,39,895,0.564
A1166,2024-04,23,302,0.503
A1166,2024-05,9,109,0.328
A1166,2024-06,10,106,0.456
A1167,2024-01,280,2621,0.629
A1167,2024-02,260,3796,0.452
A1167,2024-03,282,3704,0.805
A1167,2024-04,292,4736,0.385
A1167,2024-05,317,3991,0.581
A1167,2024-06,325,4289,0.742
A1168,2024-01,216,3390,0.588
A1168,2024-02,219,3335,0.432
A1168,2024-03,189,3063,0.495
A1168,2024-04,162,2635,0.389
A1168,2024-05,152,2423,0.216
A1168,2024-06,115,969,0.219
A1169,2024-01,214,2355,0.428
A1169,2024-02,189,1687,0.342
A1169,2024-03,193,2073,0.305
A1169,2024-04,165,1914,0.389
A1169,2024-05,132,1374,0.189
A1169,2024-06,120,1186,0.284
A1170,2024-01,106,1094,0.547
A1170,2024-02,116,2394,0.722
A1170,2024-03,105,2323,0.336
A1170,2024-04,107,942,0.609
A1170,2024-05,94,1039,0.527
A1170,2024-06,90,1719,0.881
A1171,2024-01,311,4832,0.557
A1171,2024-02,301,7157,0.488
A1171,2024-03,276,4556,0.26
A1171,2024-04,250,2179,0.352
A1171,2024-05,214,3446,0.642
A1171,2024-06,214,4809,0.33
A1172,2024-01,142,3022,0.641
A1172,2024-02,135,1586,0.547
A1172,2024-03,133,1106,0.542
A1172,2024-04,126,1705,0.672
A1172,2024-05,135,1089,0.645
A1172,2024-06,145,2946,0.514
A1173,2024-01,92,1306,0.485
A1173,2024-02,91,1895,0.74
A1173,2024-03,95,1584,0.272
A1173,2024-04,97,2376,0.432
A1173,2024-05,86,1502,0.459
A1173,2024-06,109,2115,0.636
A1174,2024-01,76,1128,0.788
A1174,2024-02,75,1207,0.38
A1174,2024-03,97,2025,0.633
A1174,2024-04,82,1095,0.507
A1174,2024-05,71,628,0.545
A1174,2024-06,87,917,0.333
A1175,2024-01,287,3997,0.646
A1175,2024-02,290,3617,0.166
A1175,2024-03,286,2996,0.435
A1175,2024-04,284,4272,0.746
A1175,2024-05,295,6412,0.659
A1175,2024-06,296,4511,0.82
A1176,2024-01,172,1963,0.753
A1176,2024-02,138,2045,0.713
A1176,2024-03,145,2499,0.662
A1176,2024-04,141,2005,0.706
A1176,2024-05,149,1268,0.837
A1176,2024-06,150,3190,0.722
A1177,2024-01,334,6775,0.315
A1177,2024-02,341,8275,0.448
A1177,2024-03,333,7346,0.629
A1177,2024-04,349,3815,0.586
A1177,2024-05,382,8232,0.342
A1177,2024-06,359,3312,0.596
A1178,2024-01,292,3366,0.535
A1178,2024-02,294,6983,0.472
A1178,2024-03,292,6223,0.588
A1178,2024-04,300,6383,0.255
A1178,2024-05,330,7402,0.613
A1178,2024-06,317,2728,0.549
A1179,2024-01,261,6123,0.448
A1179,2024-02,278,4255,0.525
A1179,2024-03,295,6136,0.69
